onset	duration	sample	type	value
0	0	1	New Segment	1
7.6096	0.0002	38049	Stimulus	S  1
9.5022	0.0002	47512	Stimulus	S 70
11.2012	0.0002	56007	Stimulus	S130
11.2862	0.0002	56432	Stimulus	S 99
12.9396	0.0002	64699	Stimulus	S 70
14.9006	0.0002	74504	Stimulus	S130
14.9856	0.0002	74929	Stimulus	S 99
16.5956	0.0002	82979	Stimulus	S 70
17.8886	0.0002	89444	Stimulus	S130
17.9736	0.0002	89869	Stimulus	S 99
20.4616	0.0002	102309	Stimulus	S 70
21.7816	0.0002	108909	Stimulus	S130
21.8666	0.0002	109334	Stimulus	S130
24.6614	0.0002	123308	Stimulus	S 70
25.3764	0.0002	126883	Stimulus	S130
25.4614	0.0002	127308	Stimulus	S 99
27.6824	0.0002	138413	Stimulus	S 70
29.6944	0.0002	148473	Stimulus	S130
29.7794	0.0002	148898	Stimulus	S 99
31.7044	0.0002	158523	Stimulus	S 70
33.1874	0.0002	165938	Stimulus	S130
33.2724	0.0002	166363	Stimulus	S130
35.0132	0.0002	175067	Stimulus	S 70
36.1332	0.0002	180667	Stimulus	S130
36.2182	0.0002	181092	Stimulus	S 99
39.0312	0.0002	195157	Stimulus	S 70
40.0432	0.0002	200217	Stimulus	S130
40.1282	0.0002	200642	Stimulus	S 99
42.0762	0.0002	210382	Stimulus	S 70
43.0392	0.0002	215197	Stimulus	S130
43.1242	0.0002	215622	Stimulus	S 99
44.775	0.0002	223876	Stimulus	S 70
46.648	0.0002	233241	Stimulus	S130
46.733	0.0002	233666	Stimulus	S 99
49.565	0.0002	247826	Stimulus	S 70
50.552	0.0002	252761	Stimulus	S130
50.637	0.0002	253186	Stimulus	S 99
52.244	0.0002	261221	Stimulus	S 70
53.054	0.0002	265271	Stimulus	S130
53.139	0.0002	265696	Stimulus	S130
54.767	0.0002	273836	Stimulus	S 70
56.2368	0.0002	281185	Stimulus	S130
56.3218	0.0002	281610	Stimulus	S 99
58.3098	0.0002	291550	Stimulus	S 70
59.9548	0.0002	299775	Stimulus	S130
60.0398	0.0002	300200	Stimulus	S 99
61.7158	0.0002	308580	Stimulus	S 70
62.2608	0.0002	311305	Stimulus	S130
62.3458	0.0002	311730	Stimulus	S 99
63.9676	0.0002	319839	Stimulus	S 70
65.5636	0.0002	327819	Stimulus	S130
65.6486	0.0002	328244	Stimulus	S 99
68.4606	0.0002	342304	Stimulus	S 70
69.9856	0.0002	349929	Stimulus	S130
70.0706	0.0002	350354	Stimulus	S 99
72.5436	0.0002	362719	Stimulus	S 70
73.3654	0.0002	366828	Stimulus	S130
73.4504	0.0002	367253	Stimulus	S 99
75.3454	0.0002	376728	Stimulus	S 70
76.1514	0.0002	380758	Stimulus	S130
76.2364	0.0002	381183	Stimulus	S 99
77.8254	0.0002	389128	Stimulus	S 70
79.8154	0.0002	399078	Stimulus	S130
79.9004	0.0002	399503	Stimulus	S 99
82.5884	0.0002	412943	Stimulus	S 70
83.7612	0.0002	418807	Stimulus	S130
83.8462	0.0002	419232	Stimulus	S 99
85.8352	0.0002	429177	Stimulus	S 70
87.6532	0.0002	438267	Stimulus	S130
87.7382	0.0002	438692	Stimulus	S 99
90.0702	0.0002	450352	Stimulus	S 70
91.9792	0.0002	459897	Stimulus	S130
92.0642	0.0002	460322	Stimulus	S 99
93.9922	0.0002	469962	Stimulus	S 70
95.871	0.0002	479356	Stimulus	S130
95.956	0.0002	479781	Stimulus	S130
97.39	0.0002	486951	Stimulus	S 70
98.143	0.0002	490716	Stimulus	S130
98.228	0.0002	491141	Stimulus	S 99
101.139	0.0002	505696	Stimulus	S 70
101.687	0.0002	508436	Stimulus	S130
101.772	0.0002	508861	Stimulus	S 99
103.385	0.0002	516926	Stimulus	S 70
104.8288	0.0002	524145	Stimulus	S130
104.9138	0.0002	524570	Stimulus	S 99
107.7158	0.0002	538580	Stimulus	S 70
109.0088	0.0002	545045	Stimulus	S130
109.0938	0.0002	545470	Stimulus	S 99
111.7838	0.0002	558920	Stimulus	S 70
113.0708	0.0002	565355	Stimulus	S130
113.1558	0.0002	565780	Stimulus	S 99
115.7256	0.0002	578629	Stimulus	S 70
117.5686	0.0002	587844	Stimulus	S130
117.6536	0.0002	588269	Stimulus	S 99
119.6616	0.0002	598309	Stimulus	S 70
120.8706	0.0002	604354	Stimulus	S130
120.9556	0.0002	604779	Stimulus	S 99
122.8276	0.0002	614139	Stimulus	S 70
124.1264	0.0002	620633	Stimulus	S130
124.2114	0.0002	621058	Stimulus	S 99
126.8494	0.0002	634248	Stimulus	S 70
127.8264	0.0002	639133	Stimulus	S130
127.9114	0.0002	639558	Stimulus	S 99
129.3304	0.0002	646653	Stimulus	S 70
130.8944	0.0002	654473	Stimulus	S130
130.9794	0.0002	654898	Stimulus	S 99
132.4934	0.0002	662468	Stimulus	S 70
134.1072	0.0002	670537	Stimulus	S130
134.1922	0.0002	670962	Stimulus	S 99
135.6352	0.0002	678177	Stimulus	S 70
136.9942	0.0002	684972	Stimulus	S130
137.0792	0.0002	685397	Stimulus	S 99
139.1182	0.0002	695592	Stimulus	S 70
140.7242	0.0002	703622	Stimulus	S130
140.8092	0.0002	704047	Stimulus	S 99
142.4822	0.0002	712412	Stimulus	S 70
144.489	0.0002	722446	Stimulus	S130
144.574	0.0002	722871	Stimulus	S 99
146.861	0.0002	734306	Stimulus	S 70
147.987	0.0002	739936	Stimulus	S130
148.072	0.0002	740361	Stimulus	S 99
149.965	0.0002	749826	Stimulus	S 70
151.511	0.0002	757556	Stimulus	S130
151.596	0.0002	757981	Stimulus	S 99
154.2898	0.0002	771450	Stimulus	S 70
155.2348	0.0002	776175	Stimulus	S130
155.3198	0.0002	776600	Stimulus	S 99
158.1138	0.0002	790570	Stimulus	S 70
159.6718	0.0002	798360	Stimulus	S130
159.7568	0.0002	798785	Stimulus	S130
161.9108	0.0002	809555	Stimulus	S 70
162.3758	0.0002	811880	Stimulus	S130
162.4608	0.0002	812305	Stimulus	S 99
164.1446	0.0002	820724	Stimulus	S 70
166.0276	0.0002	830139	Stimulus	S130
166.1126	0.0002	830564	Stimulus	S 99
168.7906	0.0002	843954	Stimulus	S 70
170.8876	0.0002	854439	Stimulus	S130
170.9726	0.0002	854864	Stimulus	S 99
173.5076	0.0002	867539	Stimulus	S 70
174.9934	0.0002	874968	Stimulus	S130
175.0784	0.0002	875393	Stimulus	S 99
177.2894	0.0002	886448	Stimulus	S 70
177.7784	0.0002	888893	Stimulus	S130
177.8634	0.0002	889318	Stimulus	S 99
180.4444	0.0002	902223	Stimulus	S 70
181.2064	0.0002	906033	Stimulus	S130
181.2914	0.0002	906458	Stimulus	S 99
183.1422	0.0002	915712	Stimulus	S 70
184.5512	0.0002	922757	Stimulus	S130
184.6362	0.0002	923182	Stimulus	S 99
186.4672	0.0002	932337	Stimulus	S 70
188.4842	0.0002	942422	Stimulus	S130
188.5692	0.0002	942847	Stimulus	S 99
191.2982	0.0002	956492	Stimulus	S 70
191.5752	0.0002	957877	Stimulus	S130
191.6602	0.0002	958302	Stimulus	S 99
193.434	0.0002	967171	Stimulus	S 70
194.865	0.0002	974326	Stimulus	S130
194.95	0.0002	974751	Stimulus	S 99
197.157	0.0002	985786	Stimulus	S 70
197.882	0.0002	989411	Stimulus	S130
197.967	0.0002	989836	Stimulus	S 99
199.896	0.0002	999481	Stimulus	S 70
201.308	0.0002	1006541	Stimulus	S130
201.393	0.0002	1006966	Stimulus	S 99
204.1378	0.0002	1020690	Stimulus	S 70
206.0728	0.0002	1030365	Stimulus	S130
206.1578	0.0002	1030790	Stimulus	S 99
208.4238	0.0002	1042120	Stimulus	S 70
209.5758	0.0002	1047880	Stimulus	S130
209.6608	0.0002	1048305	Stimulus	S 99
211.0868	0.0002	1055435	Stimulus	S 70
212.5268	0.0002	1062635	Stimulus	S130
212.6118	0.0002	1063060	Stimulus	S 99
214.6888	0.0002	1073445	Stimulus	S 70
215.7336	0.0002	1078669	Stimulus	S130
215.8186	0.0002	1079094	Stimulus	S 99
218.5556	0.0002	1092779	Stimulus	S 70
219.9756	0.0002	1099879	Stimulus	S130
220.0606	0.0002	1100304	Stimulus	S 99
221.6746	0.0002	1108374	Stimulus	S 70
222.4206	0.0002	1112104	Stimulus	S130
222.5056	0.0002	1112529	Stimulus	S 99
223.9474	0.0002	1119738	Stimulus	S 70
225.2964	0.0002	1126483	Stimulus	S130
225.3814	0.0002	1126908	Stimulus	S130
227.9284	0.0002	1139643	Stimulus	S 70
228.5884	0.0002	1142943	Stimulus	S130
228.6734	0.0002	1143368	Stimulus	S 99
231.1604	0.0002	1155803	Stimulus	S 70
231.7914	0.0002	1158958	Stimulus	S130
231.8764	0.0002	1159383	Stimulus	S 99
233.5974	0.0002	1167988	Stimulus	S 70
235.0312	0.0002	1175157	Stimulus	S130
235.1162	0.0002	1175582	Stimulus	S 99
237.0942	0.0002	1185472	Stimulus	S 70
237.8232	0.0002	1189117	Stimulus	S130
237.9082	0.0002	1189542	Stimulus	S 99
239.4102	0.0002	1197052	Stimulus	S 70
240.2022	0.0002	1201012	Stimulus	S130
240.2872	0.0002	1201437	Stimulus	S 99
243.1392	0.0002	1215697	Stimulus	S 70
243.3472	0.0002	1216737	Stimulus	S130
243.4322	0.0002	1217162	Stimulus	S 99
245.012	0.0002	1225061	Stimulus	S 70
245.189	0.0002	1225946	Stimulus	S130
245.274	0.0002	1226371	Stimulus	S130
